id,data_hora,status_turbina,nivel_montante_grade,corrente_fase_AB,corrente_fase_BC,corrente_fase_CA,tensao_fase_AB,tensao_fase_BC,tensao_fase_CA,excitacao_tensao,excitasao_corrente,frequencia,potencia_ativa,potencia_reativa,potencia_aparente,fp,distribuidor,rotor,pressao_montante,velocidade,horimetro,acumulador_energia,temp_oleo_UHLM,pressao_UHRV,temp_oleo_UHRV,temp_enrol_fase_A,temp_enrol_fase_B,temp_enrol_fase_C,temp_nucleo,temp_CSU1,temp_vedacao_eixo_la,temp_vedacao_eixo_lna,temp_manc_esc_comb,temp_manc_rad_comb,temp_cont_esc_manc_comb,temp_manc_rad_guia,temp_manc_rad_comb_la,temp_manc_rad_comb_lna
137543,2025-11-01 19:19:31,0,869.738,937.0,920.0,928.0,709.0,707.0,706.0,40.08,9.82967,60.0293,1122.0,-136.0,1131.0,9.92,81.8604,60.0952,1.00625,277.0,2223.32,2214.19,34.0,140.0,35.4,59.8,59.9,59.1,48.7,35.5,28.0,27.5,35.1,35.3,35.3,34.7,39.8,35.7
137548,2025-11-01 19:46:23,0,869.7,932.0,931.0,934.0,704.0,703.0,703.0,40.08,9.73077,60.0586,1135.0,-153.0,1145.0,9.9,82.8491,63.2324,1.00625,277.0,2223.72,2214.67,34.9,128.906,36.0,67.0,67.2,66.2,56.1,35.7,28.0,27.6,36.0,36.3,36.0,35.3,40.4,36.2
137553,2025-11-01 19:51:34,0,869.688,932.0,920.0,923.0,704.0,703.0,702.0,42.084,10.0379,60.0366,1107.0,-131.0,1135.0,9.91,82.9346,64.624,1.0,276.0,2223.82,2214.75,35.0,120.312,36.1,67.9,68.1,67.2,56.9,35.8,28.0,27.6,36.2,36.5,36.1,35.5,40.5,36.2
137558,2025-11-01 20:20:29,0,869.667,942.0,924.0,936.0,707.0,704.0,705.0,41.082,9.8635,60.0513,1128.0,-141.0,1136.0,9.91,83.4473,64.1846,1.0,276.0,2224.32,2215.25,35.3,127.5,36.8,70.8,70.8,69.9,59.8,36.4,28.0,27.5,36.8,37.2,36.7,36.0,40.7,36.4
137563,2025-11-01 20:47:21,0,869.65,942.0,926.0,928.0,711.0,708.0,707.0,42.084,9.98322,60.0513,1122.0,-134.0,1130.0,9.92,83.8013,65.2222,1.0,276.0,2224.72,2215.71,35.4,145.781,37.3,71.7,71.7,70.9,60.9,36.2,27.9,27.5,37.1,37.5,37.0,36.4,40.8,36.4
137568,2025-11-01 20:52:31,0,869.641,937.0,915.0,922.0,710.0,708.0,706.0,43.086,9.97281,60.0293,1096.0,-130.0,1104.0,9.92,83.7402,65.8936,1.0,276.0,2224.82,2215.79,35.4,127.5,37.4,71.8,71.8,71.0,61.0,36.2,27.9,27.5,37.1,37.6,37.0,36.4,40.8,36.4
137573,2025-11-01 21:18:22,0,869.625,929.0,918.0,922.0,704.0,702.0,702.0,41.082,9.86611,60.0293,1106.0,-130.0,1113.0,9.92,83.9233,66.7725,1.0,276.0,2225.22,2216.23,35.4,138.906,37.7,72.4,72.4,71.5,61.3,36.0,27.9,27.5,37.3,37.7,37.2,36.6,40.8,36.4
137578,2025-11-01 21:23:32,0,869.625,932.0,924.0,937.0,701.0,699.0,700.0,42.084,9.81405,60.0366,1131.0,-147.0,1140.0,9.9,83.9111,65.9302,0.99375,277.0,2225.32,2216.31,35.3,130.0,37.9,72.6,72.5,71.4,61.4,36.1,27.9,27.5,37.3,37.7,37.2,36.6,40.8,36.4
137583,2025-11-01 21:49:22,0,869.6,923.0,912.0,922.0,705.0,702.0,703.0,41.082,9.80625,60.0659,1103.0,-138.0,1112.0,9.91,84.0454,66.8579,0.99375,277.0,2225.82,2216.74,35.6,121.094,38.1,72.7,72.6,71.7,61.6,36.7,27.9,27.5,37.3,37.8,37.2,36.6,40.8,36.4
137588,2025-11-01 21:54:32,0,869.6,926.0,911.0,922.0,705.0,702.0,703.0,41.082,9.83227,60.022,1107.0,-138.0,1116.0,9.92,84.082,67.6514,0.99375,277.0,2225.92,2216.82,35.5,131.875,38.2,72.8,72.7,71.7,61.6,36.9,27.8,27.5,37.3,37.8,37.2,36.6,40.8,36.4
137593,2025-11-01 22:20:22,0,869.582,926.0,917.0,920.0,705.0,704.0,703.0,41.082,9.85309,60.0806,1120.0,-141.0,1129.0,9.91,84.1675,66.8701,0.99375,276.0,2226.32,2217.25,35.6,126.719,38.4,72.8,72.7,71.7,61.6,36.5,27.8,27.4,37.4,37.8,37.3,36.6,40.8,36.4
137598,2025-11-01 22:25:32,0,869.575,937.0,934.0,937.0,707.0,706.0,705.0,41.082,9.88692,60.0293,1114.0,-139.0,1122.0,9.91,84.2773,66.7114,0.9875,277.0,2226.42,2217.34,35.5,129.375,38.5,72.7,72.8,71.7,61.7,36.7,27.8,27.4,37.4,37.8,37.2,36.7,40.8,36.4
137603,2025-11-01 22:48:16,0,869.562,927.0,917.0,920.0,703.0,702.0,701.0,41.082,9.86611,60.0366,1122.0,-143.0,1131.0,9.91,84.3506,67.7734,0.9875,277.0,2226.72,2217.71,35.4,121.406,38.7,72.8,72.8,71.8,61.6,36.8,27.8,27.4,37.4,37.8,37.2,36.7,40.8,36.3
137608,2025-11-01 22:53:26,0,869.562,924.0,926.0,928.0,702.0,701.0,702.0,41.082,9.84268,60.0366,1123.0,-142.0,1132.0,9.91,84.3872,67.8711,0.99375,277.0,2226.82,2217.79,35.3,132.188,38.8,72.8,72.9,71.7,61.7,36.7,27.8,27.4,37.3,37.8,37.3,36.7,40.8,36.4
137613,2025-11-01 22:58:36,0,869.55,919.0,922.0,920.0,703.0,703.0,703.0,41.082,10.0769,60.0513,1115.0,-144.0,1124.0,9.91,84.4238,68.2861,0.98125,277.0,2226.92,2217.88,35.6,120.156,38.8,72.9,72.9,71.6,61.7,36.6,27.8,27.4,37.4,37.8,37.3,36.7,40.8,36.3
137618,2025-11-01 23:21:20,0,869.538,928.0,923.0,922.0,705.0,705.0,704.0,42.084,9.88953,60.0806,1116.0,-129.0,1124.0,9.92,84.6069,68.4814,0.98125,277.0,2227.32,2218.25,35.4,135.938,39.0,72.7,72.8,71.7,61.6,36.6,27.8,27.4,37.3,37.8,37.2,36.7,40.7,36.3
137623,2025-11-01 23:26:30,0,869.538,919.0,912.0,917.0,702.0,700.0,701.0,43.086,10.2981,60.0513,1120.0,-53.0,1121.0,9.98,84.5703,68.103,0.9875,276.0,2227.42,2218.33,35.6,122.969,39.0,72.7,72.8,71.7,61.6,36.6,27.7,27.4,37.3,37.8,37.2,36.6,40.7,36.3
137628,2025-11-01 23:48:13,0,869.522,941.0,933.0,938.0,700.0,698.0,699.0,41.082,9.72557,60.0366,1118.0,-148.0,1128.0,9.9,84.5581,67.7246,0.9875,277.0,2227.72,2218.69,35.4,138.438,39.1,73.0,73.0,71.9,61.7,37.6,27.8,27.4,37.3,37.8,37.2,36.6,40.7,36.3
137633,2025-11-01 23:53:23,0,869.513,943.0,936.0,938.0,700.0,699.0,698.0,41.082,9.77762,60.0659,1139.0,-142.0,1148.0,9.91,84.6924,67.2729,0.98125,276.0,2227.82,2218.78,35.5,128.906,39.1,73.0,73.0,71.9,61.7,37.7,27.8,27.4,37.3,37.8,37.2,36.7,40.8,36.3
137638,2025-11-01 23:58:32,0,869.513,932.0,927.0,931.0,700.0,699.0,699.0,41.082,9.77241,60.0513,1135.0,-147.0,1144.0,9.91,84.6558,67.2852,0.98125,277.0,2227.92,2218.86,35.2,147.344,39.1,73.0,73.0,71.9,61.7,37.0,27.8,27.4,37.3,37.8,37.2,36.6,40.7,36.3
137643,2025-11-02 00:22:19,0,869.5,932.0,929.0,937.0,702.0,700.0,701.0,41.082,9.72036,60.0879,1131.0,-156.0,1128.0,9.9,84.7412,67.9443,0.98125,276.0,2228.32,2219.25,35.4,129.688,39.3,73.0,73.0,71.8,61.7,37.2,27.7,27.3,37.3,37.8,37.2,36.6,40.8,36.3
137648,2025-11-02 00:27:29,0,869.488,914.0,910.0,913.0,703.0,701.0,701.0,41.082,9.83488,60.0659,1116.0,-137.0,1124.0,9.92,84.8633,68.5669,0.98125,276.0,2228.42,2219.34,35.6,146.094,39.3,73.0,73.0,71.8,61.7,36.7,27.8,27.4,37.3,37.8,37.2,36.6,40.7,36.3
137653,2025-11-02 00:32:39,0,869.488,917.0,905.0,913.0,704.0,702.0,702.0,41.082,10.0769,60.0659,1110.0,-138.0,1118.0,9.91,84.8999,69.3848,0.98125,277.0,2228.52,2219.42,35.5,126.25,39.4,72.9,73.0,71.8,61.7,36.9,27.7,27.4,37.3,37.8,37.2,36.6,40.7,36.3
137658,2025-11-02 00:55:23,0,869.466,936.0,928.0,933.0,698.0,696.0,697.0,41.082,9.72557,60.0073,1121.0,-143.0,1131.0,9.91,85.0342,68.6646,0.975,276.0,2228.92,2219.79,35.4,140.469,39.4,73.2,73.2,72.0,61.8,36.5,27.7,27.3,37.3,37.7,37.2,36.6,40.7,36.3
137663,2025-11-02 01:00:33,0,869.463,931.0,922.0,927.0,699.0,698.0,697.0,42.084,9.74899,60.0586,1123.0,-144.0,1132.0,9.91,85.1318,69.8853,0.975,275.0,2229.02,2219.88,35.4,123.75,39.5,73.1,73.2,72.0,61.8,36.6,27.7,27.4,37.3,37.7,37.2,36.6,40.7,36.3
137668,2025-11-02 01:24:19,0,869.446,945.0,942.0,948.0,696.0,694.0,696.0,41.082,9.87651,60.0,1120.0,-144.0,1129.0,9.91,85.3149,69.4214,0.975,275.0,2229.32,2220.26,35.4,129.844,39.6,73.2,73.2,71.9,61.7,36.4,27.7,27.4,37.3,37.8,37.2,36.6,40.7,36.3
137673,2025-11-02 01:29:29,0,869.438,914.0,909.0,915.0,696.0,694.0,696.0,41.082,9.83748,60.0,1128.0,-143.0,1137.0,9.91,85.144,69.9219,0.96875,277.0,2229.42,2220.34,35.4,142.344,39.5,73.1,73.1,71.9,61.7,36.6,27.7,27.4,37.3,37.8,37.2,36.6,40.7,36.3
137678,2025-11-02 01:34:39,0,869.438,926.0,919.0,927.0,697.0,695.0,696.0,41.082,9.67612,60.0879,1129.0,-145.0,1138.0,9.91,85.1807,69.7021,0.975,277.0,2229.52,2220.43,35.4,123.438,39.7,73.1,73.1,71.9,61.7,36.7,27.7,27.4,37.3,37.7,37.2,36.6,40.7,36.3
137683,2025-11-02 01:57:23,0,869.413,928.0,926.0,929.0,697.0,696.0,696.0,41.082,9.72557,60.0659,1091.0,-134.0,1099.0,9.92,85.3882,70.0806,0.975,276.0,2229.92,2220.8,35.4,130.156,39.8,73.1,73.1,71.9,61.7,37.2,27.8,27.4,37.3,37.7,37.2,36.6,40.7,36.3
137688,2025-11-02 02:02:33,0,869.413,939.0,936.0,939.0,697.0,696.0,697.0,41.082,9.72557,60.0293,1129.0,-148.0,1139.0,9.91,85.4736,69.4214,0.9625,275.0,2230.02,2220.89,35.2,146.406,39.8,73.1,73.1,71.9,61.7,37.0,27.7,27.4,37.3,37.7,37.2,36.6,40.7,36.2
137693,2025-11-02 02:24:16,0,869.388,929.0,926.0,929.0,698.0,697.0,697.0,41.082,9.75159,60.0586,1121.0,-139.0,1130.0,9.92,85.4736,70.7153,0.975,276.0,2230.32,2221.24,35.2,124.062,39.9,73.1,73.1,71.9,61.8,36.4,27.8,27.4,37.3,37.7,37.2,36.6,40.7,36.3
137698,2025-11-02 02:29:25,0,869.386,934.0,928.0,934.0,699.0,697.0,698.0,41.082,9.73338,60.0073,1101.0,-132.0,1109.0,9.92,85.6445,71.3745,0.9625,276.0,2230.43,2221.33,35.5,132.656,39.9,73.0,73.1,71.9,61.7,36.2,27.8,27.4,37.3,37.7,37.2,36.6,40.7,36.2
137703,2025-11-02 02:34:36,0,869.375,932.0,931.0,936.0,699.0,697.0,698.0,41.082,9.72297,60.0806,1109.0,-140.0,1118.0,9.91,85.5591,70.6543,0.9625,276.0,2230.53,2221.41,35.5,138.75,40.0,73.0,73.1,71.8,61.7,36.3,27.8,27.4,37.3,37.7,37.2,36.6,40.7,36.2
137708,2025-11-02 02:57:20,0,869.355,937.0,932.0,936.0,699.0,698.0,698.0,41.082,9.79323,60.0806,1111.0,-142.0,1120.0,9.91,85.7422,71.5942,0.95625,277.0,2230.93,2221.79,35.6,124.062,40.0,72.9,73.0,71.7,61.6,36.6,27.8,27.4,37.3,37.7,37.2,36.6,40.6,36.2
137713,2025-11-02 03:02:30,0,869.359,949.0,943.0,946.0,699.0,698.0,698.0,41.082,9.81926,60.0513,1113.0,-135.0,1121.0,9.92,85.8276,70.752,0.9625,277.0,2231.03,2221.87,35.4,133.594,40.0,72.9,72.9,71.7,61.6,36.5,27.8,27.4,37.3,37.7,37.2,36.6,40.6,36.2
137718,2025-11-02 03:07:40,0,869.35,922.0,917.0,919.0,699.0,698.0,699.0,41.082,9.89473,60.0513,1113.0,-137.0,1121.0,9.92,85.9863,74.3042,0.9625,276.0,2231.13,2221.95,35.5,131.719,40.0,72.8,72.9,71.7,61.5,36.2,27.7,27.4,37.2,37.7,37.2,36.6,40.7,36.2
137723,2025-11-02 03:31:27,0,869.338,951.0,949.0,950.0,693.0,692.0,692.0,40.08,9.70995,60.0,1117.0,-136.0,1125.0,9.92,85.8521,71.7285,0.9625,277.0,2231.53,2222.34,35.4,121.719,40.1,72.7,72.8,71.5,61.2,36.2,27.7,27.4,37.3,37.7,37.2,36.6,40.6,36.2
137728,2025-11-02 03:36:36,0,869.338,941.0,937.0,939.0,693.0,692.0,692.0,40.08,9.63188,60.022,1123.0,-136.0,1131.0,9.92,85.9375,72.5952,0.9625,276.0,2231.63,2222.43,35.4,130.0,40.2,72.6,72.7,71.5,61.2,36.0,27.7,27.4,37.2,37.7,37.2,36.5,40.6,36.2
137733,2025-11-02 03:59:20,0,869.325,947.0,944.0,946.0,691.0,690.0,690.0,41.082,9.62928,60.022,1128.0,-137.0,1136.0,9.92,86.1084,71.9971,0.95625,277.0,2231.93,2222.8,35.3,139.375,40.2,72.5,72.6,71.3,61.0,36.4,27.7,27.4,37.3,37.7,37.2,36.6,40.5,36.2
137738,2025-11-02 04:04:30,0,869.324,937.0,934.0,937.0,691.0,691.0,691.0,40.08,9.53819,60.0073,1121.0,-143.0,1131.0,9.91,86.0718,74.3286,0.95625,276.0,2232.03,2222.88,35.3,122.344,40.2,72.5,72.5,71.3,61.0,36.1,27.7,27.4,37.3,37.7,37.2,36.6,40.5,36.2
137743,2025-11-02 04:09:40,0,869.312,946.0,943.0,945.0,692.0,691.0,691.0,40.08,9.59024,60.0073,1127.0,-142.0,1136.0,9.91,86.1694,73.4863,0.95625,276.0,2232.13,2222.97,35.2,130.781,40.1,72.4,72.5,71.2,60.9,36.0,27.7,27.4,37.2,37.7,37.2,36.6,40.5,36.1
137748,2025-11-02 04:32:25,0,869.3,939.0,937.0,937.0,692.0,691.0,691.0,40.08,9.80625,60.0586,1111.0,-139.0,1120.0,9.91,86.2183,72.8638,0.95625,276.0,2232.53,2223.34,35.1,137.031,40.1,72.1,72.3,71.0,60.7,35.6,27.7,27.4,37.2,37.7,37.2,36.6,40.5,36.1
137753,2025-11-02 04:37:35,0,869.3,937.0,939.0,939.0,691.0,691.0,691.0,40.08,9.59024,60.0073,1110.0,-138.0,1119.0,9.92,86.2183,72.9736,0.95625,277.0,2232.63,2223.42,35.3,120.938,40.2,72.1,72.2,70.9,60.6,35.4,27.7,27.4,37.2,37.7,37.2,36.6,40.5,36.1
137758,2025-11-02 05:00:19,0,869.288,944.0,942.0,943.0,692.0,691.0,691.0,40.08,9.58764,60.0513,1105.0,-139.0,1114.0,9.91,86.3281,74.585,0.95625,277.0,2232.93,2223.79,35.1,125.938,40.2,71.8,71.9,70.6,60.3,35.5,27.7,27.4,37.2,37.7,37.1,36.5,40.4,36.1
137763,2025-11-02 05:05:29,0,869.288,950.0,948.0,950.0,691.0,691.0,691.0,40.08,9.58243,60.0073,1115.0,-136.0,1123.0,9.92,86.4136,71.3989,0.95625,276.0,2233.03,2223.87,35.3,135.938,40.1,71.8,71.9,70.6,60.3,35.5,27.7,27.4,37.2,37.7,37.1,36.5,40.4,36.0
137768,2025-11-02 05:10:39,0,869.288,939.0,937.0,937.0,692.0,691.0,691.0,40.08,9.57202,60.0366,1120.0,-147.0,1129.0,9.91,86.4136,74.7803,0.95625,277.0,2233.13,2223.96,35.2,120.781,40.1,71.7,71.8,70.6,60.3,35.6,27.7,27.4,37.2,37.7,37.1,36.5,40.3,36.0
137773,2025-11-02 05:35:27,0,869.275,931.0,927.0,928.0,694.0,693.0,693.0,40.08,9.61626,59.9927,1099.0,-137.0,1108.0,9.91,86.4136,73.6084,0.95625,276.0,2233.53,2224.37,35.3,123.75,40.1,71.6,71.7,70.6,60.2,35.6,27.7,27.4,37.2,37.7,37.2,36.5,40.4,36.0
137778,2025-11-02 05:40:37,0,869.275,934.0,929.0,934.0,695.0,694.0,694.0,40.08,9.66051,60.0659,1110.0,-136.0,1118.0,9.92,86.438,73.7427,0.95,277.0,2233.63,2224.45,35.1,127.344,40.2,71.6,71.7,70.5,60.2,35.7,27.7,27.4,37.2,37.7,37.1,36.5,40.4,36.0
137783,2025-11-02 06:06:27,0,869.263,934.0,932.0,932.0,696.0,695.0,695.0,40.08,9.64489,59.978,1104.0,-136.0,1112.0,9.92,86.4624,72.0093,0.95625,276.0,2234.03,2224.88,35.3,123.438,40.1,71.5,71.5,70.3,60.1,35.5,27.7,27.4,37.2,37.7,37.1,36.5,40.4,36.0
137788,2025-11-02 06:11:37,0,869.263,936.0,934.0,936.0,697.0,696.0,697.0,40.08,9.62928,60.022,1116.0,-142.0,1125.0,9.91,86.5234,73.0103,0.95625,277.0,2234.13,2224.96,35.1,133.75,40.1,71.4,71.5,70.3,60.1,35.6,27.7,27.4,37.2,37.6,37.1,36.5,40.3,36.0
137793,2025-11-02 06:37:28,0,869.263,944.0,937.0,943.0,691.0,690.0,690.0,40.08,9.546,60.0,1119.0,-141.0,1128.0,9.91,86.6089,75.5615,0.95,276.0,2234.63,2225.39,35.2,129.688,40.1,71.7,71.7,70.5,60.1,35.6,27.7,27.4,37.2,37.6,37.1,36.5,40.4,36.0
137798,2025-11-02 06:42:38,0,869.263,934.0,932.0,933.0,691.0,690.0,690.0,39.078,9.53559,60.1245,1110.0,-139.0,1119.0,9.91,86.5967,74.8169,0.95,276.0,2234.73,2225.48,35.1,143.438,40.1,71.7,71.7,70.6,60.1,35.6,27.7,27.4,37.2,37.7,37.1,36.5,40.3,36.0
137803,2025-11-02 07:07:26,0,869.263,939.0,938.0,939.0,688.0,688.0,687.0,39.078,9.51737,60.0513,1106.0,-141.0,1115.0,9.91,86.5967,73.8892,0.95,277.0,2235.13,2225.88,35.2,141.562,40.1,71.9,72.0,70.8,60.3,35.5,27.8,27.5,37.2,37.7,37.1,36.5,40.4,36.0
137808,2025-11-02 07:12:36,0,869.263,945.0,944.0,945.0,689.0,688.0,688.0,39.078,9.52257,60.0586,1101.0,-135.0,1110.0,9.92,86.7188,73.584,0.95625,276.0,2235.23,2225.97,34.8,122.188,40.1,71.9,72.1,70.8,60.4,35.5,27.8,27.5,37.2,37.7,37.1,36.5,40.4,36.0
137813,2025-11-02 07:37:24,0,869.263,955.0,949.0,954.0,689.0,687.0,688.0,39.078,9.53559,60.0659,1125.0,-146.0,1135.0,9.91,86.5601,73.8403,0.95,276.0,2235.63,2226.38,35.2,122.344,40.2,72.1,72.2,71.1,60.5,34.9,27.8,27.5,37.2,37.7,37.1,36.5,40.4,36.0
137818,2025-11-02 07:42:34,0,869.263,953.0,947.0,952.0,688.0,687.0,687.0,39.078,9.54339,60.0659,1122.0,-146.0,1132.0,9.91,86.6821,74.5605,0.95,277.0,2235.63,2226.46,35.3,132.188,40.2,72.2,72.2,71.1,60.6,35.1,27.8,27.5,37.2,37.7,37.2,36.6,40.4,36.0
137823,2025-11-02 08:07:22,0,869.263,943.0,939.0,941.0,687.0,686.0,685.0,39.078,9.53559,60.0293,1110.0,-136.0,1118.0,9.92,86.6699,75.0366,0.95,276.0,2236.13,2226.87,35.4,131.25,40.2,72.5,72.7,71.5,60.9,36.0,27.8,27.5,37.3,37.7,37.2,36.6,40.5,36.0
137828,2025-11-02 08:12:32,0,869.263,960.0,958.0,958.0,686.0,685.0,685.0,40.08,9.54079,60.0513,1118.0,-136.0,1126.0,9.92,86.5845,73.0347,0.95,276.0,2236.13,2226.96,35.2,147.656,40.2,72.6,72.7,71.6,60.9,36.0,27.8,27.5,37.2,37.7,37.2,36.6,40.5,36.0
137833,2025-11-02 08:17:42,0,869.263,949.0,946.0,944.0,686.0,685.0,684.0,39.078,9.80885,60.0806,1144.0,-144.0,1153.0,9.91,86.6455,73.999,0.95625,276.0,2236.23,2227.05,35.3,124.844,40.2,72.6,72.8,71.7,61.0,36.6,27.8,27.5,37.2,37.7,37.2,36.6,40.5,36.1
137838,2025-11-02 08:41:28,0,869.275,943.0,936.0,939.0,693.0,692.0,691.0,41.082,9.8583,60.0513,1122.0,-131.0,1130.0,9.92,86.5845,72.9492,0.95,277.0,2236.63,2227.44,35.4,124.375,40.3,72.8,72.8,71.8,61.4,35.7,27.9,27.5,37.3,37.7,37.2,36.6,40.6,36.1
137843,2025-11-02 08:46:39,0,869.275,943.0,937.0,943.0,692.0,690.0,691.0,40.08,9.81405,60.022,1131.0,-146.0,1141.0,9.91,86.5234,74.2432,0.95,277.0,2236.73,2227.53,35.4,135.156,40.3,72.9,72.9,72.0,61.4,37.2,27.9,27.5,37.3,37.7,37.2,36.6,40.6,36.1
137848,2025-11-02 09:09:23,0,869.288,942.0,938.0,937.0,690.0,690.0,689.0,40.08,9.84268,60.0806,1121.0,-138.0,1129.0,9.92,86.6943,74.8657,0.95625,276.0,2237.13,2227.91,35.5,141.562,40.3,73.5,73.6,72.6,62.0,36.6,28.0,27.6,37.3,37.7,37.2,36.6,40.7,36.2
137853,2025-11-02 09:14:33,0,869.288,961.0,957.0,959.0,689.0,688.0,689.0,41.082,9.51216,60.0806,1115.0,-143.0,1124.0,9.91,86.5112,75.6226,0.95625,276.0,2237.23,2228.0,35.5,122.344,40.3,73.7,73.8,72.7,62.1,35.9,28.1,27.6,37.3,37.8,37.2,36.6,40.8,36.3
137858,2025-11-02 09:19:42,0,869.288,950.0,946.0,948.0,688.0,687.0,688.0,40.08,9.72817,60.0073,1132.0,-145.0,1141.0,9.91,86.5479,73.5229,0.95,277.0,2237.33,2228.08,35.3,131.562,40.3,73.8,73.9,72.9,62.2,36.7,28.1,27.6,37.3,37.8,37.3,36.6,40.8,36.3
137863,2025-11-02 09:43:29,0,869.288,929.0,928.0,932.0,693.0,693.0,693.0,40.08,9.63188,60.022,1112.0,-150.0,1122.0,9.9,86.5601,74.8779,0.95625,276.0,2237.73,2228.47,35.6,133.75,40.4,74.1,74.2,73.0,62.7,35.9,28.1,27.7,37.4,37.8,37.3,36.7,40.9,36.4
137868,2025-11-02 09:48:39,0,869.3,936.0,932.0,938.0,695.0,693.0,694.0,41.082,9.6579,60.022,1104.0,-140.0,1113.0,9.91,86.4136,73.7427,0.95625,277.0,2237.83,2228.56,35.7,135.312,40.4,74.2,74.2,73.1,62.7,36.4,28.2,27.7,37.3,37.8,37.3,36.7,41.0,36.4
137873,2025-11-02 10:13:27,0,869.3,958.0,950.0,960.0,691.0,689.0,690.0,40.08,9.69694,60.0073,1119.0,-141.0,1128.0,9.91,86.6455,73.9624,0.95625,277.0,2238.23,2228.97,35.7,144.219,40.4,74.7,74.7,73.6,63.1,35.9,28.2,27.8,37.4,37.9,37.3,36.7,41.1,36.5
137878,2025-11-02 10:18:37,0,869.3,947.0,942.0,949.0,690.0,689.0,690.0,41.082,9.90254,60.0586,1138.0,-138.0,1147.0,9.92,86.3892,73.6206,0.95625,277.0,2238.23,2229.06,35.7,123.125,40.5,74.8,74.7,73.7,63.2,36.3,28.3,27.8,37.4,37.9,37.3,36.7,41.1,36.5
137883,2025-11-02 10:43:25,0,869.3,927.0,918.0,926.0,699.0,697.0,697.0,41.082,9.99363,60.0,1105.0,-136.0,1113.0,9.92,86.4258,73.6084,0.95625,276.0,2238.73,2229.46,35.8,120.312,40.6,74.8,74.8,73.8,63.4,35.9,28.3,27.8,37.4,37.9,37.4,36.8,41.2,36.6
137888,2025-11-02 10:48:35,0,869.309,937.0,928.0,937.0,698.0,696.0,697.0,41.082,9.80625,60.022,1136.0,-152.0,1147.0,9.9,86.3525,72.5464,0.95625,276.0,2238.73,2229.55,35.8,127.5,40.6,74.8,74.8,73.8,63.4,36.1,28.3,27.8,37.5,37.9,37.4,36.8,41.2,36.6
137893,2025-11-02 11:13:23,0,869.312,945.0,936.0,943.0,696.0,694.0,694.0,41.082,9.9676,60.0366,1121.0,-138.0,1129.0,9.92,86.2671,73.7427,0.95625,275.0,2239.23,2229.96,35.8,126.562,40.7,75.1,75.0,74.1,63.6,36.0,28.4,27.9,37.5,38.0,37.4,36.9,41.3,36.7
137898,2025-11-02 11:18:33,0,869.312,924.0,912.0,919.0,696.0,694.0,694.0,41.082,9.77502,60.022,1104.0,-131.0,1112.0,9.92,86.3037,72.8638,0.95625,276.0,2239.23,2230.05,35.8,137.5,40.6,75.1,75.1,74.1,63.6,37.0,28.5,27.9,37.5,38.0,37.4,36.9,41.3,36.7
137903,2025-11-02 11:23:43,0,869.312,934.0,926.0,932.0,696.0,694.0,694.0,42.084,9.66831,60.0659,1096.0,-137.0,1105.0,9.91,86.2427,74.2676,0.95625,277.0,2239.33,2230.13,35.8,121.719,40.7,75.2,75.1,74.2,63.7,36.3,28.5,28.0,37.5,38.0,37.5,36.9,41.3,36.8
137908,2025-11-02 11:50:36,0,869.325,931.0,924.0,932.0,695.0,693.0,694.0,41.082,9.67612,60.0513,1106.0,-144.0,1115.0,9.91,86.4258,72.5952,0.95625,276.0,2239.83,2230.57,35.8,149.062,40.7,75.5,75.4,74.4,63.9,37.0,28.6,28.1,37.6,38.0,37.5,36.9,41.5,36.8
137913,2025-11-02 12:16:26,0,869.325,934.0,917.0,928.0,698.0,695.0,696.0,41.082,9.77762,60.022,1129.0,-134.0,1137.0,9.92,86.3037,73.3887,0.9625,277.0,2240.23,2230.99,35.8,139.375,40.7,75.6,75.4,74.6,64.1,36.5,28.6,28.1,37.6,38.1,37.6,37.0,41.5,36.9
137918,2025-11-02 12:21:36,0,869.325,933.0,923.0,932.0,697.0,695.0,695.0,41.082,9.70475,60.0513,1103.0,-141.0,1112.0,9.91,86.1694,72.5464,0.95625,276.0,2240.33,2231.07,35.9,120.625,40.7,75.6,75.5,74.6,64.1,36.3,28.7,28.2,37.6,38.1,37.6,37.0,41.5,36.9
137923,2025-11-02 12:47:26,0,869.325,938.0,922.0,933.0,700.0,697.0,698.0,42.084,9.8635,60.0366,1112.0,-126.0,1119.0,9.93,86.2427,73.5107,0.95,276.0,2240.74,2231.5,35.9,145.625,40.8,75.7,75.5,74.6,64.2,37.0,28.7,28.2,37.7,38.1,37.6,37.1,41.6,37.0
137928,2025-11-02 12:52:36,0,869.325,941.0,929.0,934.0,700.0,698.0,698.0,41.082,9.82707,60.0293,1130.0,-135.0,1138.0,9.92,86.1816,73.9868,0.95625,276.0,2240.84,2231.58,35.9,124.375,40.8,75.7,75.6,74.7,64.3,36.4,28.8,28.2,37.7,38.2,37.6,37.1,41.6,37.0
137933,2025-11-02 13:19:28,0,869.325,955.0,947.0,951.0,702.0,700.0,700.0,42.084,9.80364,60.0513,1122.0,-142.0,1131.0,9.91,86.1816,72.3145,0.95625,277.0,2241.34,2232.03,36.0,148.594,40.9,75.8,75.7,74.7,64.4,37.9,28.9,28.3,37.7,38.2,37.7,37.1,41.7,37.1
