id,data_hora,status_turb,niv_mont_grade,niv_jus_grade,corr_fase_a,corr_fase_b,corr_fase_c,tens_fase_a,tens_fase_b,tens_fase_c,excit_tens,excit_corr,freq,pot_ativa,pot_reativa,pot_aparente,fp,distrib,rotor,vel,horimetro,acum_energia,uhlm_temp_oleo,uhrv_temp_oleo,uhrv_pres_oleo,enrol_fase_a,enrol_fase_b,enrol_fase_c,bucha_rad_01,bucha_rad_02,gaxet_01,gaxet_02,gaxet_03,manc_la_guia,manc_lna_guia,manc_lna_esc,fluxo_01,fluxo_02,fluxo_03,ret_oleo,fluxo_agua_eixo,vib_la_eixo_x,vib_la_eixo_y,vib_lna_eixo_x,vib_lna_eixo_y,vib_turb_manc_rad,vib_turb_manc_guia,niv_oleo_cuba,niv_agua_cuba
368627,2025-11-05 19:44:15,0,1097.08,1096.91,0.00,0.00,0.00,6920.00,6902.70,6920.00,45.09,6.40,59.97,0.00,0.00,0.00,1.00,10.42,94.68,399.76,3279.95,7806.18,38.41,37.44,134.38,56.10,53.60,53.60,60.10,56.80,34.40,32.10,32.80,54.30,63.60,76.40,15.06,4.94,35.41,14.29,0.47,0.00,0.00,0.25,0.23,0.44,0.53,18.50,1.60
368632,2025-11-05 19:47:02,0,1097.05,1096.81,126.00,134.00,128.00,6971.90,6971.90,7023.80,51.77,7.32,60.03,1588.00,15.00,1588.00,1.00,59.90,68.54,399.66,3279.95,7806.21,39.69,37.63,126.25,56.30,53.90,53.90,60.90,57.20,34.90,32.70,33.40,55.80,65.80,78.70,15.00,4.92,35.41,9.28,0.28,0.00,0.00,0.44,0.31,0.27,0.34,17.40,2.00
368637,2025-11-05 19:49:26,0,1097.02,1096.67,176.00,185.00,178.00,6989.20,6989.20,7058.40,59.45,8.04,60.07,2192.00,26.00,2192.00,1.00,73.29,53.13,400.20,3279.95,7806.28,40.54,37.81,139.84,57.60,55.30,55.50,61.70,58.10,35.50,33.30,33.90,57.10,68.50,82.60,14.94,4.83,35.44,2.21,0.75,0.00,0.00,0.42,0.20,0.31,0.39,22.00,3.50
368642,2025-11-05 19:51:50,0,1097.10,1096.74,176.00,185.00,178.00,7006.50,7006.50,7058.40,58.12,8.11,60.03,2184.00,26.00,2184.00,1.00,72.78,53.96,398.24,3280.05,7806.35,41.18,37.94,134.38,59.50,57.20,57.60,62.30,58.80,35.80,33.60,34.20,57.90,70.20,84.20,14.88,4.77,35.47,17.76,0.53,0.00,0.00,0.42,0.20,0.31,0.39,22.70,2.70
368647,2025-11-05 19:54:15,0,1097.06,1096.70,176.00,185.00,178.00,7006.50,6989.20,7075.70,58.45,8.36,60.01,2176.00,28.00,2177.00,1.00,73.22,53.34,401.32,3280.05,7806.42,42.03,38.06,130.00,61.10,58.90,59.40,62.70,59.30,36.00,33.80,34.40,58.40,71.60,85.00,14.84,4.72,35.47,16.63,0.78,0.00,0.00,0.44,0.22,0.31,0.39,26.50,3.00
368652,2025-11-05 19:57:02,0,1097.06,1096.71,177.00,185.00,179.00,6989.20,6989.20,7041.10,58.78,8.13,60.04,2191.00,25.00,2191.00,1.00,73.74,52.60,398.78,3280.15,7806.50,42.88,38.25,125.63,62.60,60.40,61.00,63.20,59.70,36.30,34.10,34.70,58.90,72.80,85.60,14.81,4.69,35.47,7.78,0.75,0.00,0.00,0.44,0.23,0.31,0.39,36.40,3.90
368657,2025-11-05 19:59:26,0,1097.06,1096.70,177.00,186.00,179.00,6989.20,6989.20,7058.40,60.79,8.26,60.00,2191.00,24.00,2191.00,1.00,73.82,51.88,401.22,3280.15,7806.57,43.51,38.38,140.31,63.70,61.50,62.10,63.50,60.10,36.50,34.30,34.90,59.20,73.60,86.10,14.78,4.66,35.50,7.37,0.84,0.00,0.00,0.44,0.27,0.36,0.42,30.50,4.20
368662,2025-11-05 20:01:50,0,1097.05,1096.69,176.00,185.00,178.00,6989.20,7006.50,7058.40,60.79,8.18,60.05,2188.00,22.00,2189.00,1.00,73.84,51.98,398.44,3280.15,7806.64,44.15,38.50,134.22,64.60,62.40,63.00,63.80,60.40,36.70,34.50,35.10,59.50,74.30,86.50,14.75,4.61,35.50,10.56,0.44,0.00,0.00,0.45,0.28,0.36,0.41,27.90,3.10
368667,2025-11-05 20:04:15,0,1097.06,1096.70,176.00,186.00,178.00,6989.20,7006.50,7041.10,61.46,8.14,60.00,2196.00,31.00,2196.00,1.00,73.80,51.89,400.20,3280.25,7806.71,44.79,38.63,129.38,65.40,63.20,63.90,64.10,60.60,36.90,34.60,35.30,59.80,75.00,86.80,14.75,4.59,35.53,9.64,0.66,0.00,0.00,0.44,0.25,0.36,0.41,31.80,3.30
368672,2025-11-05 20:07:02,0,1097.06,1096.71,177.00,185.00,178.00,6989.20,6989.20,7058.40,58.78,8.15,60.01,2184.00,23.00,2184.00,1.00,73.85,52.12,398.58,3280.25,7806.79,45.21,38.69,125.31,66.30,64.10,64.80,64.40,61.00,37.10,34.80,35.50,60.10,75.50,87.10,14.75,4.58,35.56,4.99,0.78,0.00,0.00,0.41,0.25,0.34,0.41,25.70,3.50
368677,2025-11-05 20:09:26,0,1097.05,1096.70,176.00,185.00,178.00,6989.20,6989.20,7058.40,59.12,8.19,60.01,2192.00,24.00,2192.00,1.00,74.13,51.70,401.81,3280.35,7806.86,45.64,38.81,138.75,67.00,64.80,65.40,64.70,61.20,37.30,35.00,35.60,60.30,76.00,87.40,14.72,4.56,35.56,13.65,0.66,0.00,0.00,0.44,0.30,0.34,0.41,32.10,3.20
368682,2025-11-05 20:11:51,0,1097.07,1096.71,176.00,185.00,178.00,7006.50,7023.80,7075.70,61.79,8.39,60.03,2187.00,23.00,2187.00,1.00,74.18,51.55,401.03,3280.35,7806.94,46.06,38.88,133.13,67.60,65.40,66.10,64.90,61.40,37.40,35.20,35.80,60.60,76.40,87.70,14.69,4.55,35.59,0.66,0.66,0.00,0.00,0.47,0.30,0.31,0.41,21.60,3.50
368687,2025-11-05 20:14:15,0,1097.05,1096.69,176.00,185.00,178.00,7006.50,7023.80,7075.70,61.79,8.24,59.98,2191.00,23.00,2191.00,1.00,74.52,50.94,400.98,3280.35,7807.00,46.49,38.94,128.91,68.20,66.00,66.60,65.10,61.60,37.60,35.30,35.90,60.80,76.80,87.90,14.69,4.53,35.59,13.01,0.53,0.00,0.00,0.47,0.30,0.31,0.42,30.60,3.50
368692,2025-11-05 20:17:02,0,1097.07,1096.71,176.00,185.00,178.00,7023.80,7006.50,7075.70,61.79,8.47,60.08,2190.00,23.00,2190.00,1.00,74.45,51.29,400.98,3280.45,7807.09,46.91,39.06,147.81,68.80,66.70,67.20,65.30,61.90,37.70,35.40,36.10,61.10,77.10,88.10,14.69,4.52,35.59,8.55,0.56,0.00,0.00,0.50,0.31,0.33,0.44,29.00,4.50
368697,2025-11-05 20:19:26,0,1097.06,1096.70,177.00,186.00,178.00,7006.50,7006.50,7058.40,59.45,8.19,60.03,2186.00,19.00,2186.00,1.00,74.37,51.17,401.03,3280.45,7807.16,47.34,39.13,137.81,69.30,67.20,67.70,65.50,62.00,37.80,35.60,36.20,61.20,77.40,88.30,14.69,4.52,35.59,13.67,0.78,0.00,0.00,0.47,0.30,0.36,0.42,33.70,2.60
368702,2025-11-05 20:21:51,0,1097.05,1096.69,177.00,186.00,179.00,7006.50,7006.50,7075.70,59.79,8.20,60.05,2194.00,23.00,2194.00,1.00,74.24,51.35,401.03,3280.55,7807.23,47.55,39.19,132.19,69.70,67.60,68.20,65.60,62.20,37.90,35.70,36.30,61.40,77.70,88.50,14.69,4.47,35.59,3.58,0.47,0.00,0.00,0.47,0.30,0.34,0.41,32.60,3.20
368707,2025-11-05 20:24:15,0,1097.06,1096.70,176.00,185.00,178.00,7006.50,7006.50,7058.40,61.46,8.22,60.04,2190.00,24.00,2191.00,1.00,74.21,51.33,400.00,3280.55,7807.30,47.76,39.19,128.28,70.20,68.10,68.60,65.80,62.30,38.00,35.80,36.40,61.60,78.00,88.60,14.66,4.48,35.59,1.05,0.63,0.00,0.00,0.48,0.30,0.33,0.42,29.90,4.20
368712,2025-11-05 20:27:02,0,1097.05,1096.70,176.00,185.00,178.00,7006.50,7006.50,7058.40,59.79,8.20,60.02,2194.00,25.00,2194.00,1.00,74.29,51.35,399.46,3280.65,7807.38,47.98,39.25,144.53,70.60,68.50,69.00,65.90,62.50,38.10,35.90,36.40,61.80,78.30,88.80,14.66,4.47,35.59,12.24,0.75,0.00,0.00,0.48,0.31,0.33,0.44,28.10,2.70
368717,2025-11-05 20:29:27,0,1097.06,1096.70,176.00,185.00,178.00,7006.50,7006.50,7058.40,61.12,8.41,60.06,2190.00,24.00,2190.00,1.00,74.45,51.00,398.97,3280.65,7807.45,48.19,39.38,136.41,71.00,68.90,69.40,66.10,62.60,38.20,35.90,36.50,62.00,78.50,88.90,14.69,4.47,35.63,9.19,0.63,0.00,0.00,0.50,0.33,0.38,0.42,29.10,3.40
368722,2025-11-05 20:31:51,0,1097.06,1096.70,176.00,185.00,178.00,7006.50,7006.50,7075.70,59.79,8.23,60.03,2192.00,18.00,2192.00,1.00,74.49,51.11,397.95,3280.65,7807.52,48.40,39.38,131.09,71.30,69.20,69.70,66.20,62.80,38.30,36.00,36.60,62.10,78.70,89.00,14.66,4.47,35.63,2.21,0.69,0.00,0.00,0.47,0.33,0.36,0.42,36.20,4.40
368727,2025-11-05 20:34:15,0,1097.05,1096.70,176.00,185.00,178.00,7006.50,7006.50,7058.40,60.45,8.21,60.09,2195.00,23.00,2195.00,1.00,74.32,51.35,399.37,3280.75,7807.59,48.61,39.44,127.34,71.60,69.60,70.00,66.30,62.90,38.40,36.10,36.70,62.20,78.90,89.20,14.66,4.44,35.63,12.41,0.91,0.00,0.00,0.48,0.31,0.34,0.41,27.20,2.90
368732,2025-11-05 20:37:02,0,1097.06,1096.70,177.00,185.00,178.00,7006.50,7006.50,7058.40,59.79,8.24,60.08,2192.00,20.00,2192.00,1.00,74.24,51.15,398.58,3280.75,7807.67,48.83,39.50,141.25,72.00,69.90,70.30,66.40,63.00,38.40,36.20,36.80,62.40,79.20,89.30,14.66,4.44,35.63,17.14,0.81,0.00,0.00,0.48,0.33,0.31,0.41,27.30,2.80
368737,2025-11-05 20:39:27,0,1097.06,1096.70,176.00,185.00,178.00,7006.50,7006.50,7058.40,61.79,8.22,60.02,2189.00,20.00,2189.00,1.00,74.38,51.10,399.17,3280.85,7807.74,49.04,39.56,134.38,72.30,70.20,70.60,66.50,63.10,38.50,36.20,36.80,62.50,79.30,89.40,14.66,4.44,35.63,18.06,0.59,0.00,0.00,0.53,0.36,0.33,0.41,31.40,2.10
368742,2025-11-05 20:41:51,0,1097.06,1096.70,177.00,185.00,178.00,7023.80,7006.50,7058.40,60.12,8.51,60.04,2197.00,23.00,2197.00,1.00,74.48,50.94,398.24,3280.85,7807.81,49.04,39.63,129.69,72.50,70.50,70.90,66.60,63.20,38.50,36.30,36.90,62.60,79.50,89.50,14.66,4.42,35.66,2.92,0.59,0.00,0.00,0.50,0.33,0.34,0.42,28.70,4.10
368747,2025-11-05 20:44:15,0,1097.06,1096.70,176.00,185.00,178.00,6989.20,7006.50,7058.40,59.79,8.24,60.06,2193.00,23.00,2193.00,1.00,74.45,50.77,401.03,3280.85,7807.88,49.25,39.69,126.09,72.80,70.70,71.20,66.70,63.30,38.60,36.30,37.00,62.70,79.70,89.60,14.66,4.42,35.59,17.51,0.72,0.00,0.00,0.50,0.34,0.31,0.42,30.40,3.00
368752,2025-11-05 20:47:03,0,1097.05,1096.70,176.00,185.00,178.00,7006.50,7006.50,7058.40,59.45,8.25,60.02,2192.00,22.00,2192.00,1.00,74.45,50.92,401.22,3280.95,7807.96,49.46,39.69,138.91,73.10,71.00,71.40,66.80,63.40,38.70,36.40,37.00,62.90,79.80,89.70,14.63,4.42,35.59,0.64,0.81,0.00,0.00,0.50,0.33,0.31,0.42,35.10,3.70
368757,2025-11-05 20:49:27,0,1097.07,1096.70,176.00,185.00,178.00,7006.50,7006.50,7075.70,59.79,8.27,60.04,2191.00,21.00,2191.00,1.00,74.65,50.57,400.78,3280.95,7808.04,49.46,39.75,132.97,73.30,71.20,71.60,66.80,63.40,38.70,36.40,37.00,63.00,80.00,89.80,14.63,4.42,35.59,2.98,0.88,0.00,0.00,0.52,0.34,0.34,0.41,27.40,3.90
368762,2025-11-05 20:51:51,0,1097.07,1096.70,176.00,185.00,178.00,7023.80,7023.80,7075.70,60.45,8.27,60.03,2189.00,23.00,2189.00,1.00,74.65,50.73,399.37,3281.05,7808.10,49.68,39.81,128.59,73.50,71.40,71.80,66.90,63.50,38.80,36.50,37.10,63.10,80.10,89.80,14.63,4.42,35.63,13.58,0.81,0.00,0.00,0.53,0.38,0.34,0.41,21.90,2.00
368767,2025-11-05 20:54:15,0,1097.06,1096.70,176.00,185.00,178.00,7023.80,7023.80,7093.00,60.45,8.52,60.05,2196.00,23.00,2196.00,1.00,74.61,50.90,398.58,3281.05,7808.17,49.68,39.88,147.03,73.70,71.60,72.00,67.00,63.60,38.80,36.50,37.10,63.20,80.20,89.90,14.63,4.41,35.59,11.18,0.63,0.00,0.00,0.55,0.38,0.31,0.41,30.50,3.80
368772,2025-11-05 20:57:03,0,1097.06,1096.70,176.00,185.00,178.00,7023.80,7023.80,7075.70,61.46,8.54,60.04,2186.00,22.00,2186.00,1.00,74.69,50.84,401.12,3281.15,7808.26,49.89,39.94,136.25,73.90,71.80,72.20,67.00,63.60,38.80,36.60,37.20,63.30,80.30,90.00,14.63,4.41,35.63,0.97,0.75,0.00,0.00,0.53,0.38,0.33,0.39,27.20,4.00
368777,2025-11-05 20:59:27,0,1097.06,1096.70,176.00,185.00,178.00,7006.50,7006.50,7075.70,60.45,8.28,60.07,2192.00,23.00,2192.00,1.00,74.41,50.92,400.20,3281.15,7808.33,49.89,39.94,131.09,74.10,72.00,72.40,67.10,63.70,38.90,36.60,37.20,63.40,80.40,90.00,14.59,4.41,35.63,1.69,0.78,0.00,0.00,0.53,0.38,0.33,0.41,27.60,4.30
368782,2025-11-05 21:01:51,0,1097.07,1096.70,176.00,185.00,179.00,7006.50,7006.50,7093.00,59.79,8.30,60.02,2193.00,22.00,2193.00,1.00,74.56,51.10,400.83,3281.15,7808.40,49.89,40.00,127.34,74.20,72.20,72.60,67.20,63.70,38.90,36.60,37.20,63.50,80.50,90.10,14.59,4.41,35.63,6.39,0.72,0.00,0.00,0.53,0.38,0.33,0.41,34.00,3.90
368787,2025-11-05 21:04:15,0,1097.07,1096.70,176.00,184.00,177.00,7006.50,7023.80,7075.70,60.45,8.29,60.01,2194.00,23.00,2194.00,1.00,74.72,50.84,398.10,3281.25,103.00,50.10,40.00,142.97,74.40,72.30,72.70,67.20,63.80,38.90,36.70,37.30,63.50,80.60,90.10,14.59,4.39,35.59,5.42,0.69,0.00,0.00,0.53,0.36,0.33,0.42,26.70,4.20
368792,2025-11-05 21:07:03,0,1097.07,1096.70,176.00,185.00,178.00,7006.50,7023.80,7075.70,60.12,8.57,60.04,2189.00,22.00,2193.00,1.00,74.49,50.96,401.12,3281.25,7808.55,50.31,40.06,134.38,74.60,72.50,72.90,67.30,63.80,39.00,36.70,37.30,63.60,80.60,90.20,14.59,4.39,35.63,4.54,0.75,0.00,0.00,0.53,0.36,0.30,0.42,32.90,3.50
368797,2025-11-05 21:09:27,0,1097.06,1096.70,176.00,185.00,178.00,7006.50,7023.80,7093.00,62.12,8.26,60.00,2186.00,23.00,2186.00,1.00,74.33,51.11,398.58,3281.35,7808.62,50.31,40.13,129.38,74.70,72.60,73.00,67.30,63.90,39.00,36.70,37.30,63.70,80.70,90.30,14.59,4.39,35.59,12.75,0.66,0.00,0.00,0.55,0.36,0.31,0.41,27.40,2.20
368802,2025-11-05 21:11:51,0,1097.07,1096.70,175.00,185.00,178.00,7023.80,7006.50,7075.70,60.12,8.29,60.00,2196.00,21.00,2196.00,1.00,75.00,50.35,401.03,3281.35,7808.69,50.31,40.19,125.78,74.80,72.70,73.20,67.40,63.90,39.00,36.80,37.40,63.70,80.80,90.30,14.56,4.38,35.59,7.91,0.84,0.00,0.00,0.53,0.36,0.31,0.39,34.10,2.80
368807,2025-11-05 21:14:15,0,1097.07,1096.70,175.00,184.00,178.00,7006.50,7023.80,7093.00,61.79,8.53,59.99,2195.00,18.00,2188.00,1.00,74.50,50.84,400.68,3281.35,7808.76,50.53,40.25,139.38,75.00,72.90,73.30,67.40,64.00,39.10,36.80,37.40,63.80,80.90,90.40,14.56,4.38,35.63,1.48,0.97,0.00,0.00,0.53,0.36,0.33,0.41,25.10,3.30
368812,2025-11-05 21:17:03,0,1097.07,1096.70,175.00,185.00,178.00,7006.50,7023.80,7075.70,60.45,8.28,59.96,2191.00,19.00,2192.00,1.00,74.68,50.65,797.56,3281.45,7808.84,50.53,40.31,132.50,75.10,73.00,73.40,67.50,64.00,39.10,36.80,37.40,63.90,81.00,90.40,14.56,4.38,35.63,11.78,0.84,0.00,0.00,0.52,0.34,0.34,0.41,32.20,2.90
368817,2025-11-05 21:19:27,0,1097.07,1096.70,176.00,185.00,178.00,7041.10,7023.80,7093.00,62.12,8.31,59.97,2189.00,23.00,2190.00,1.00,74.52,50.73,399.46,3281.45,7808.91,50.74,40.31,128.13,75.20,73.10,73.50,67.50,64.10,39.10,36.90,37.50,64.00,81.00,90.50,14.56,4.38,35.63,5.92,0.72,0.00,0.00,0.55,0.36,0.36,0.41,29.00,2.80
368822,2025-11-05 21:21:51,0,1097.07,1096.70,176.00,185.00,178.00,7006.50,7023.80,7093.00,62.12,8.51,60.03,2197.00,21.00,2197.00,1.00,74.50,50.84,398.58,3281.55,7808.98,50.74,40.38,146.56,75.30,73.30,73.70,67.60,64.10,39.20,36.90,37.50,64.00,81.10,90.50,14.56,4.38,35.59,1.89,0.59,0.00,0.00,0.55,0.34,0.34,0.41,30.30,3.90
368827,2025-11-05 21:24:16,0,1097.07,1096.71,175.00,184.00,177.00,7023.80,7023.80,7093.00,60.79,8.30,60.01,2190.00,21.00,2190.00,1.00,74.77,50.87,401.03,3281.55,7809.05,50.74,40.38,137.19,75.40,73.40,73.80,67.60,64.10,39.20,36.90,37.50,64.10,81.10,90.50,14.56,4.38,35.63,10.20,0.84,0.00,0.00,0.55,0.34,0.33,0.41,36.60,2.60
368832,2025-11-05 21:27:03,0,1097.07,1096.70,175.00,184.00,177.00,7023.80,7023.80,7093.00,60.45,8.33,59.97,2190.00,27.00,2190.00,1.00,74.61,50.87,400.73,3281.65,7809.13,50.74,40.44,130.94,75.50,73.40,73.80,67.70,64.20,39.20,36.90,37.50,64.20,81.20,90.60,14.56,4.38,35.63,7.65,0.91,0.00,0.00,0.56,0.36,0.31,0.39,34.20,2.20
368837,2025-11-05 21:29:27,0,1097.07,1096.70,175.00,184.00,177.00,7023.80,7023.80,7093.00,61.46,8.28,59.98,2185.00,22.00,2185.00,1.00,74.49,50.94,399.17,3281.65,7809.21,50.74,40.50,126.88,75.60,73.50,73.90,67.70,64.20,39.20,36.90,37.50,64.20,81.20,90.60,14.56,4.38,35.59,7.13,0.69,0.00,0.00,0.56,0.38,0.36,0.42,33.20,3.60
368842,2025-11-05 21:31:51,0,1097.07,1096.70,176.00,184.00,177.00,7023.80,7023.80,7093.00,60.45,8.29,60.00,2190.00,22.00,2190.00,1.00,74.68,50.90,400.10,3281.65,7809.27,50.95,40.50,142.19,75.70,73.60,74.00,67.70,64.20,39.20,37.00,37.60,64.30,81.30,90.60,14.56,4.36,35.59,9.28,0.59,0.00,0.00,0.56,0.36,0.34,0.39,27.80,2.20
368847,2025-11-05 21:34:15,0,1097.08,1096.71,176.00,185.00,178.00,7023.80,7023.80,7075.70,60.45,8.26,60.00,2193.00,19.00,2194.00,1.00,74.68,50.51,398.78,3281.75,7809.35,50.95,40.56,135.00,75.80,73.70,74.10,67.70,64.30,39.30,37.00,37.60,64.30,81.30,90.60,14.56,4.36,35.59,3.47,0.75,0.00,0.00,0.55,0.36,0.31,0.39,31.60,4.50
368852,2025-11-05 21:37:03,0,1097.08,1096.71,176.00,185.00,178.00,7023.80,7023.80,7075.70,62.12,8.49,60.00,2189.00,23.00,2189.00,1.00,74.52,50.73,398.58,3281.75,7809.43,50.95,40.63,129.53,75.90,73.80,74.20,67.80,64.30,39.30,37.00,37.60,64.40,81.40,90.70,14.56,4.38,35.59,0.99,0.75,0.00,0.00,0.56,0.36,0.28,0.39,25.50,3.30
368857,2025-11-05 21:39:28,0,1097.07,1096.70,175.00,184.00,177.00,7023.80,7023.80,7093.00,61.12,8.57,60.08,2189.00,27.00,2189.00,1.00,74.65,50.55,398.19,3281.85,7809.50,50.95,40.63,125.78,75.90,73.90,74.30,67.80,64.40,39.30,37.00,37.60,64.40,81.40,90.70,14.53,4.36,35.59,3.00,0.69,0.00,0.00,0.56,0.36,0.30,0.39,31.20,3.00
368862,2025-11-05 21:41:52,0,1097.08,1096.71,176.00,184.00,177.00,7023.80,7023.80,7093.00,60.45,8.30,60.00,2193.00,20.00,2193.00,1.00,74.52,50.68,401.12,3281.85,7809.57,50.95,40.63,139.84,76.00,73.90,74.40,67.90,64.40,39.30,37.10,37.70,64.50,81.50,90.70,14.56,4.36,35.63,17.46,0.75,0.00,0.00,0.56,0.36,0.33,0.41,24.20,2.90
368867,2025-11-05 21:44:16,0,1097.09,1096.72,175.00,185.00,178.00,7023.80,7041.10,7093.00,60.45,8.32,60.02,2189.00,22.00,2189.00,1.00,74.69,50.62,400.63,3281.85,7809.64,50.95,40.63,133.13,76.10,74.00,74.40,67.90,64.40,39.30,37.10,37.70,64.50,81.50,90.80,14.53,4.36,35.59,14.76,0.81,0.00,0.00,0.58,0.38,0.33,0.41,28.80,2.10
368872,2025-11-05 21:47:03,0,1097.08,1096.72,176.00,184.00,177.00,7041.10,7023.80,7075.70,60.45,8.28,59.97,2191.00,16.00,2191.00,1.00,74.48,50.90,400.73,3281.95,7809.72,51.16,40.63,128.28,76.10,74.10,74.50,67.90,64.50,39.40,37.10,37.70,64.60,81.50,90.80,14.53,4.36,35.63,8.33,0.81,0.00,0.00,0.55,0.34,0.30,0.41,34.80,3.40
368877,2025-11-05 21:49:27,0,1097.08,1096.71,175.00,184.00,177.00,7041.10,7041.10,7093.00,60.12,8.30,60.02,2181.00,20.00,2181.00,1.00,74.60,50.87,400.83,3281.95,7809.79,51.16,40.63,146.72,76.20,74.10,74.50,67.90,64.50,39.40,37.10,37.70,64.60,81.60,90.80,14.53,4.36,35.59,13.14,0.84,0.00,0.00,0.56,0.34,0.30,0.38,31.00,3.90
368882,2025-11-05 21:51:51,0,1097.09,1096.72,176.00,185.00,178.00,7041.10,7041.10,7093.00,61.12,8.61,60.10,2190.00,21.00,2190.00,1.00,74.73,50.66,400.83,3282.05,7809.86,51.16,40.63,137.66,76.20,74.20,74.60,67.90,64.50,39.40,37.10,37.70,64.60,81.60,90.80,14.53,4.36,35.63,12.75,0.72,0.00,0.00,0.56,0.38,0.31,0.39,32.40,2.90
368887,2025-11-05 21:54:16,0,1097.09,1096.72,175.00,184.00,177.00,7041.10,7041.10,7110.30,60.45,8.33,60.09,2188.00,21.00,2188.00,1.00,74.68,50.87,298.19,3282.05,7809.93,51.16,40.63,131.72,76.30,74.20,74.60,67.90,64.50,39.40,37.10,37.70,64.70,81.70,90.90,14.53,4.36,35.56,9.19,0.84,0.00,0.00,0.58,0.39,0.33,0.41,26.00,3.40
368892,2025-11-05 21:57:03,0,1097.09,1096.72,175.00,184.00,177.00,7041.10,7041.10,7093.00,60.45,8.30,60.02,2193.00,19.00,2193.00,1.00,74.68,50.88,401.51,3282.15,7810.01,51.16,40.63,127.03,76.40,74.30,74.70,68.00,64.60,39.40,37.20,37.80,64.70,81.70,90.90,14.53,4.34,35.63,9.23,0.84,0.00,0.00,0.55,0.33,0.31,0.41,35.70,3.40
368897,2025-11-05 21:59:28,0,1097.09,1096.72,176.00,185.00,177.00,7041.10,7041.10,7093.00,60.45,8.55,60.04,2188.00,19.00,2188.00,1.00,74.49,51.00,401.32,3282.15,7810.08,51.38,40.63,143.28,76.40,74.30,74.70,68.00,64.50,39.40,37.20,37.80,64.80,81.70,90.90,14.53,4.34,35.59,11.74,0.75,0.00,0.00,0.55,0.33,0.28,0.39,37.60,3.50
368902,2025-11-05 22:01:52,0,1097.08,1096.72,175.00,184.00,177.00,7023.80,7023.80,7093.00,60.45,8.27,60.08,2189.00,18.00,2189.00,1.00,74.63,50.90,401.51,3282.15,7810.15,51.38,40.69,135.47,76.50,74.40,74.80,68.00,64.60,39.40,37.20,37.80,64.80,81.80,90.90,14.53,4.34,35.63,13.24,0.78,0.00,0.00,0.53,0.33,0.31,0.41,25.60,3.90
368907,2025-11-05 22:04:16,0,1097.09,1096.72,175.00,184.00,177.00,7041.10,7041.10,7093.00,60.45,8.31,60.02,2195.00,19.00,2195.00,1.00,74.38,51.06,399.56,3282.25,7810.22,51.38,40.75,130.47,76.50,74.40,74.80,68.00,64.60,39.50,37.20,37.80,64.80,81.80,90.90,14.53,4.34,35.59,14.04,0.78,0.00,0.00,0.52,0.31,0.31,0.39,32.00,2.80
368912,2025-11-05 22:07:03,0,1097.09,1096.72,175.00,185.00,178.00,7023.80,7041.10,7093.00,62.46,8.31,59.97,2189.00,20.00,2189.00,1.00,74.73,50.92,400.54,3282.25,7810.31,51.38,40.75,126.25,76.50,74.40,74.90,68.00,64.60,39.50,37.20,37.80,64.90,81.80,90.90,14.53,4.34,35.59,2.40,0.78,0.00,0.00,0.50,0.30,0.31,0.39,23.40,3.20
368917,2025-11-05 22:09:28,0,1097.09,1096.73,176.00,185.00,178.00,7041.10,7041.10,7093.00,60.45,8.28,60.09,2193.00,15.00,2193.00,1.00,74.56,50.54,400.00,3282.35,7810.38,51.38,40.75,140.78,76.60,74.50,74.90,68.10,64.60,39.50,37.20,37.80,64.90,81.90,91.00,14.53,4.34,35.59,10.33,0.84,0.00,0.00,0.52,0.33,0.31,0.41,36.10,3.10
368922,2025-11-05 22:11:52,0,1097.09,1096.72,175.00,184.00,177.00,7023.80,7023.80,7093.00,60.45,8.29,60.02,2190.00,20.00,2190.00,1.00,74.80,50.81,400.39,3282.35,7810.44,51.38,40.75,134.22,76.60,74.50,74.90,68.10,64.70,39.50,37.30,37.80,64.90,81.90,91.00,14.53,4.34,35.63,7.52,0.84,0.00,0.00,0.53,0.33,0.33,0.41,24.60,3.80
368927,2025-11-05 22:14:16,0,1097.09,1096.72,175.00,184.00,178.00,7023.80,7023.80,7093.00,61.79,8.54,60.10,2194.00,18.00,2194.00,1.00,74.85,50.65,398.58,3282.35,7810.52,51.38,40.75,129.53,76.60,74.50,74.90,68.10,64.70,39.50,37.30,37.90,65.00,81.90,91.00,14.53,4.34,35.63,6.47,0.84,0.00,0.00,0.56,0.33,0.31,0.41,28.10,3.40
368932,2025-11-05 22:17:04,0,1097.09,1096.73,175.00,184.00,177.00,7023.80,7023.80,7093.00,62.46,8.54,60.06,2193.00,18.00,2193.00,1.00,74.48,51.00,401.03,3282.45,7810.60,51.38,40.75,125.16,76.60,74.60,75.00,68.20,64.70,39.50,37.30,37.90,65.00,82.00,91.00,14.53,4.33,35.59,10.13,0.88,0.00,0.00,0.55,0.36,0.33,0.41,30.70,3.80
368937,2025-11-05 22:19:28,0,1097.09,1096.72,175.00,184.00,177.00,7041.10,7041.10,7093.00,60.79,8.29,60.08,2197.00,21.00,2197.00,1.00,74.84,50.32,399.56,3282.45,7810.67,51.38,40.75,138.13,76.60,74.60,75.00,68.20,64.70,39.60,37.30,37.90,65.10,82.00,91.10,14.53,4.33,35.59,14.78,0.81,0.00,0.00,0.56,0.36,0.31,0.39,29.90,1.80
